video_id,main_topic,content_type,nj_relevance_score,local_vs_universal,influencer,is_news_type,is_informative,is_nj_focused
7570294921186299167,Basketball player matchup prediction,entertainment,0.8,regional,NJ Hoop Recruit,False,False,True
7570299991131016478,New Jersey basketball culture,entertainment,0.9,regional,NJ Hoop Recruit,False,False,True
7570369291426516255,Basketball player performance commentary,reaction,0.8,regional,NJ Hoop Recruit,False,False,True
7570567595628301599,Sports betting prediction,promotion,0.7,regional,NJ Hoop Recruit,False,False,True
MS4wLjABAAAAOuDxdfWISc7gNrsrejac9T_3elWwReOksIDnxoUh-cuqNGsjHrr2ZnjRHq0ziwus,Basketball recruitment content,other,0.8,regional,NJ Hoop Recruit,False,False,True
7557490796740496695,Money decision dilemma,opinion,0.1,universal,No Regulars Podcast,True,False,False
7558974317128715551,iPads versus traditional textbooks debate,opinion,0.1,universal,No Regulars Podcast,True,False,False
7568266851449326879,Male gun violence discussion,opinion,0.1,universal,No Regulars Podcast,True,False,False
7367772048665398574,Pet store product promotion,promotion,0.9,local,Phat Papi Mark Gregory,False,False,True
7371490774648818990,Food and restaurant promotion,promotion,0.7,local,Phat Papi Mark Gregory,False,False,True
7376337975367699758,Local business debt collection,other,0.9,local,Phat Papi Mark Gregory,False,False,True
7392287868690976046,Seafood restaurant enthusiasm,lifestyle,0.7,regional,Phat Papi Mark Gregory,False,False,True
7392723159813917998,Local taco restaurant recommendations,lifestyle,0.8,regional,Phat Papi Mark Gregory,False,False,True
7418647107298512170,Caribbean restaurant promotion,promotion,0.7,local,Phat Papi Mark Gregory,False,False,True
7444607647430610218,Holiday charity toy drive,promotion,0.8,local,Phat Papi Mark Gregory,False,False,True
7510671984460582175,Master P benefit concert promotion,promotion,0.9,regional,Phat Papi Mark Gregory,False,False,True
7512152736142544158,Restaurant food deal promotion,promotion,0.9,local,Phat Papi Mark Gregory,False,False,True
7516950993729342750,Local food review empanadas,promotion,0.7,local,Phat Papi Mark Gregory,False,False,True
7558508508207942943,Language learning through TikTok,educational,0.1,universal,Phat Papi Mark Gregory,True,False,False
7567481405844770079,Window tinting business promotion,promotion,1.0,local,Phat Papi Mark Gregory,False,False,True
7564591701080296717,Pizza content teaser,other,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7564836995973811470,Pizza content creation,lifestyle,0.8,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7564958337096273207,Pizza content or review,other,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7565199940427812110,Pizza business daily life,lifestyle,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7565229532483947789,Pizza content showcase,lifestyle,0.8,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7565567156537150733,Local pizza restaurant recommendation,promotion,0.8,local,Salvatore _Sally Slices_ Mandreucci,False,False,True
7566344119790996749,Pizza appreciation content,lifestyle,0.8,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7566692718341131533,Pizza content creation,lifestyle,0.8,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7567119325237234957,Reply to viewer comment,reaction,0.3,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
7567473533853519118,Pizza restaurant promotional content,promotion,0.7,local,Salvatore _Sally Slices_ Mandreucci,False,False,True
7569288480354880781,Response to user comment,reaction,0.3,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
7569996255863033101,Life philosophy through pizza,lifestyle,0.7,universal,Salvatore _Sally Slices_ Mandreucci,False,False,True
7570391391436623159,Pizza discussion or response,reaction,0.8,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7570751225705008439,Pizza content creation,lifestyle,0.7,universal,Salvatore _Sally Slices_ Mandreucci,False,False,True
7571150621605137719,ABBA music opinion,opinion,0.1,universal,Salvatore _Sally Slices_ Mandreucci,True,False,False
7571635324623867191,Pizza culture lifestyle,lifestyle,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7571888685508005175,Pizza content featuring Little Johnny,entertainment,0.8,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7572234268357840142,Best pizza recommendations,opinion,0.8,regional,Salvatore _Sally Slices_ Mandreucci,True,False,True
7572380233995717901,Pizza culture lifestyle content,lifestyle,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7572649036654677261,Pizza location discovery,lifestyle,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7572751507947408695,Pizza and money thoughts,other,0.7,universal,Salvatore _Sally Slices_ Mandreucci,False,False,True
7573018668574018871,Salem County local discovery,reaction,0.9,local,Salvatore _Sally Slices_ Mandreucci,False,False,True
7573121299069848887,Pizza lifestyle content,lifestyle,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7573389031019531575,Local pizza discovery,lifestyle,0.8,local,Salvatore _Sally Slices_ Mandreucci,False,False,True
7573492969571913015,Pizza-related life content,lifestyle,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7573863790878477623,Pizza lifestyle content,lifestyle,0.7,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7574132633379048718,Local pizza discovery,lifestyle,0.9,local,Salvatore _Sally Slices_ Mandreucci,False,False,True
7574235939648621837,Pizza-related life contemplation,lifestyle,0.7,universal,Salvatore _Sally Slices_ Mandreucci,False,False,True
7574497999577976078,Local pizza discovery,lifestyle,0.9,local,Salvatore _Sally Slices_ Mandreucci,False,False,True
7574607400674676023,Pizza-related lifestyle content,lifestyle,0.8,regional,Salvatore _Sally Slices_ Mandreucci,False,False,True
7574869914465340686,Local pizza discovery Scotland,lifestyle,0.8,local,Salvatore _Sally Slices_ Mandreucci,False,False,True
7570078769306815775,New Jersey PFAS contamination,educational,1.0,local,teacher in nj,True,True,True
7570374649607949598,New Jersey homeschool information,educational,1.0,local,teacher in nj,True,True,True
7570380831064198430,New Jersey water pollution,educational,1.0,local,teacher in nj,True,True,True
7570484321560136991,Indiana third grade reading retention,educational,0.3,national,teacher in nj,True,True,False
7570702062799965471,Election security advocacy,opinion,0.3,national,teacher in nj,True,False,False
7570704243590434079,Daylight saving time policy,educational,0.2,universal,teacher in nj,True,True,False
7570709808072969502,USDA fraud scandal,educational,0.2,national,teacher in nj,True,False,False
7570911079153323294,Right to Repair legislation,opinion,0.8,national,teacher in nj,True,True,True
7570941565988834590,Pennsylvania student teacher stipends,educational,0.7,regional,teacher in nj,True,True,True
7571184285978201375,Veterans Day restaurant deals,educational,0.3,national,teacher in nj,True,False,False
7571189952034245919,NYC free bus policy,opinion,0.2,regional,teacher in nj,True,True,False
7571285723467353375,911 SAVES Act legislation,educational,0.3,national,teacher in nj,True,False,False
7571467502144834847,NJ vehicle regulations awareness,educational,1.0,local,teacher in nj,True,True,True
7571471911184502046,Coast Guard recruiting success,news,0.8,regional,teacher in nj,True,True,True
7571655141560978718,NJ counties lawsuit over 911 funding,news,1.0,local,teacher in nj,True,True,True
7571823885172165919,Rider University budget cuts,news,0.9,regional,teacher in nj,True,True,True
7572064263645269279,Car destruction in Kentucky,news,0.1,national,teacher in nj,True,False,False
7572182053110828318,Princeton art museum opening,educational,0.9,local,teacher in nj,True,True,True
7572391034290769182,NJ representative political donations,educational,1.0,regional,teacher in nj,True,False,True
7572432659675221278,New Jersey water safety updates,news,1.0,local,teacher in nj,True,True,True
7572533059833138463,New Jersey ANCHOR tax rebate,educational,1.0,local,teacher in nj,True,True,True
7572553380699049247,SIDS reporting law changes,news,0.8,regional,teacher in nj,True,False,True
7572730324820512031,New Jersey water corruption,opinion,1.0,regional,teacher in nj,True,True,True
7572733724480032030,New Jersey water corruption,opinion,0.95,local,teacher in nj,True,False,True
7572817539160345886,Tick-borne meat allergy death,news,0.9,regional,teacher in nj,True,True,True
7572819658659745054,School gun incident Newark,news,1.0,local,teacher in nj,True,True,True
7572824480842616094,Tariff removal food policy,educational,0.2,national,teacher in nj,True,True,False
7572971492976119070,RGGI state withdrawals,educational,0.8,regional,teacher in nj,True,True,True
7572974499566456094,NJ offshore wind cancellation,news,1.0,regional,teacher in nj,True,True,True
7573047177220607263,NJ school funding changes,news,1.0,local,teacher in nj,True,True,True
7573049241736662303,NJ first responder legislation,news,1.0,local,teacher in nj,True,True,True
7573113876443696414,FBI arrest Ocean County,news,0.9,regional,teacher in nj,True,True,True
7573487551403560223,New Jersey offshore wind subsidies,opinion,1.0,local,teacher in nj,True,False,True
7573490097736273183,Linear IgA dermatological condition,educational,0.1,universal,teacher in nj,True,True,False
7573494873538448670,Hollywood filming in Bayonne,opinion,1.0,local,teacher in nj,True,False,True
7573660880945073438,PATH train fare increases,news,0.95,regional,teacher in nj,True,True,True
7573666673891347743,Leonid meteor shower viewing,educational,0.7,regional,teacher in nj,True,False,True
7573801118338174238,Ocean County lottery winners,news,0.9,local,teacher in nj,True,False,True
7573900684010065182,New Jersey political leadership summit,promotion,1.0,regional,teacher in nj,False,False,True
7573915271166037279,New Jersey GOP political strategy,news,1.0,regional,teacher in nj,True,False,True
7574030661737090335,Child trafficking operation recovery,news,0.1,national,teacher in nj,True,True,False
7574035239039733022,Young conservative political engagement,opinion,0.8,regional,teacher in nj,True,False,True
7574168783867153694,Ocean County municipal grants,news,1.0,local,teacher in nj,True,True,True
7574284497018015007,AI centers environmental impact,opinion,0.9,local,teacher in nj,True,False,True
7574408101198155039,Island Beach State Park locals,educational,1.0,local,teacher in nj,True,True,True
7574416318854663454,NJSLA test results timeline,educational,1.0,local,teacher in nj,True,True,True
7574618039719562527,Police officer child assault arrest,news,1.0,local,teacher in nj,True,True,True
7574621646712065310,Coast Guard drug seizure,news,0.1,national,teacher in nj,True,True,False
7574630753036668191,Seaside Heights shore transformation,lifestyle,1.0,local,teacher in nj,False,False,True
7574779145637416223,New golf course opening,news,0.9,local,teacher in nj,True,True,True
7559528830973578551,Virginia governor debate recap,news,0.0,regional,teacherpaywithk,True,False,False
7560093099712695565,Teacher financial struggles,lifestyle,0.8,universal,teacherpaywithk,False,True,True
7560476780461575437,Teacher compensation inadequacy,opinion,0.3,universal,teacherpaywithk,True,False,False
7561218232657464590,North Carolina teacher pay,opinion,0.1,national,teacherpaywithk,True,False,False
7561596221668822285,New Jersey gubernatorial election voting,educational,1.0,local,teacherpaywithk,True,True,True
7561947283747589431,New Jersey governor election,opinion,1.0,local,teacherpaywithk,True,False,True
7562718029788794126,NYC Mayoral Debate Commentary,opinion,0.3,regional,teacherpaywithk,True,False,False
7562904334476774670,NYC Mayoral debate discussion,opinion,0.3,regional,teacherpaywithk,True,False,False
7563611511273344311,Teacher fatigue and struggles,opinion,0.3,universal,teacherpaywithk,True,False,False
7563818626084556045,New Jersey gubernatorial election,opinion,1.0,local,teacherpaywithk,True,False,True
7564185659280346382,New Jersey gubernatorial election voting,educational,1.0,local,teacherpaywithk,True,False,True
7564564484543597838,North Carolina teacher information,educational,0.1,regional,teacherpaywithk,True,False,False
7565164204538252558,New Jersey early voting encouragement,educational,1.0,local,teacherpaywithk,True,False,True
7565224916811828535,New Jersey early voting,educational,1.0,local,teacherpaywithk,True,False,True
7565286382386679053,Mikie Sherrill gubernatorial endorsement,opinion,1.0,local,teacherpaywithk,True,False,True
7565303436690951479,New Jersey political endorsement,promotion,1.0,local,teacherpaywithk,False,False,True
7565669213323398414,New math teaching methods,opinion,0.1,universal,teacherpaywithk,True,False,False
7566043161865260343,School voucher election opposition,opinion,0.9,regional,teacherpaywithk,True,False,True
7566413194563030327,Math teaching methods,educational,0.1,universal,teacherpaywithk,True,False,False
7566785950454435085,Teacher planning time adequacy,opinion,0.2,universal,teacherpaywithk,True,False,False
7567135429007281422,New Jersey gubernatorial endorsement,promotion,1.0,local,teacherpaywithk,False,False,True
7567789987069021495,New Jersey election advocacy,promotion,1.0,local,teacherpaywithk,False,False,True
7567944868018867469,Obama campaigning in New Jersey,news,1.0,local,teacherpaywithk,True,False,True
7568112129652378894,New Jersey gubernatorial campaign rally,news,1.0,local,teacherpaywithk,True,False,True
7568167909177003319,New Jersey Election Advocacy,promotion,1.0,local,teacherpaywithk,False,False,True
